Instance,Terminal,Layer,X location,Y location,Voltage
_5369_,VSS,Metal1,75.4650,181.1470,0.000499
_5368_,VSS,Metal1,117.2250,294.5470,0.000136
_5367_,VSS,Metal1,91.7850,272.4520,0.000255
_5366_,VSS,Metal1,52.4250,242.2120,0.000276
_5365_,VSS,Metal1,70.1850,302.1070,0.000224
_5364_,VSS,Metal1,57.7050,302.6920,0.000230
_5363_,VSS,Metal1,55.7850,227.0920,0.001968
_5362_,VSS,Metal1,13.0650,189.2920,0.000205
_5361_,VSS,Metal1,86.0250,234.6520,0.000768
_5360_,VSS,Metal1,86.0250,203.8270,0.000325
_5359_,VSS,Metal1,84.5850,188.7070,0.000479
_5358_,VSS,Metal1,134.0250,30.5320,0.000470
_5357_,VSS,Metal1,74.5050,60.7720,0.000441
_5356_,VSS,Metal1,16.9050,37.5070,0.000049
_5355_,VSS,Metal1,92.2650,52.6270,0.000217
_5354_,VSS,Metal1,115.7850,53.2120,0.000455
_5353_,VSS,Metal1,42.3450,37.5070,0.000078
_5352_,VSS,Metal1,128.2650,106.1320,0.000327
_5351_,VSS,Metal1,120.5850,75.3070,0.000265
_5350_,VSS,Metal1,66.8250,91.0120,0.000658
_5349_,VSS,Metal1,15.4650,98.5720,0.000101
_5348_,VSS,Metal1,44.2650,120.6670,0.000662
_5347_,VSS,Metal1,81.7050,120.6670,0.000353
_5346_,VSS,Metal1,17.3850,113.6920,0.000099
_5345_,VSS,Metal1,17.3850,158.4670,0.000136
_5344_,VSS,Metal1,128.7450,128.2270,0.000402
_5343_,VSS,Metal1,83.6250,166.6120,0.000212
_5342_,VSS,Metal1,118.6650,166.6120,0.000590
_5341_,VSS,Metal1,16.9050,257.3320,0.000061
_5340_,VSS,Metal1,135.4650,219.5320,0.000396
_5339_,VSS,Metal1,15.4650,286.9870,0.000094
_5338_,VSS,Metal1,123.9450,271.8670,0.000240
_5337_,VSS,Metal1,75.4650,181.7320,0.000499
_5336_,VSS,Metal1,129.2250,309.6670,0.000195
_5335_,VSS,Metal1,100.4250,317.2270,0.000121
_5334_,VSS,Metal1,49.0650,264.8920,0.000303
_5333_,VSS,Metal1,81.7050,317.2270,0.000346
_5332_,VSS,Metal1,46.1850,317.2270,0.000236
_5331_,VSS,Metal1,67.7850,234.0670,0.000868
_5330_,VSS,Metal1,17.3850,211.9720,0.000091
_5329_,VSS,Metal1,98.9850,218.9470,0.000082
_5328_,VSS,Metal1,102.8250,204.4120,0.000131
_5327_,VSS,Metal1,99.9450,181.1470,0.000100
_5326_,VSS,Metal1,154.1850,22.9720,0.000582
_5325_,VSS,Metal1,66.8250,22.9720,0.000285
_5324_,VSS,Metal1,26.9850,22.9720,0.000125
_5323_,VSS,Metal1,86.9850,67.7470,0.000186
_5322_,VSS,Metal1,113.3850,22.3870,0.000483
_5321_,VSS,Metal1,53.8650,22.9720,0.000282
_5320_,VSS,Metal1,107.6250,91.0120,0.000059
_5319_,VSS,Metal1,134.0250,67.7470,0.000221
_5318_,VSS,Metal1,92.2650,91.0120,0.000702
_5317_,VSS,Metal1,24.1050,68.3320,0.000056
_5316_,VSS,Metal1,62.9850,113.1070,0.001034
_5315_,VSS,Metal1,60.5850,128.8120,0.000433
_5314_,VSS,Metal1,18.3450,136.3720,0.000071
_5313_,VSS,Metal1,15.9450,166.6120,0.000054
_5312_,VSS,Metal1,142.1850,128.8120,0.000461
_5311_,VSS,Metal1,83.6250,150.9070,0.000209
_5310_,VSS,Metal1,119.6250,151.4920,0.000130
_5309_,VSS,Metal1,33.7050,264.3070,0.000212
_5308_,VSS,Metal1,149.3850,234.6520,0.000332
_5307_,VSS,Metal1,15.9450,279.4270,0.000165
_5306_,VSS,Metal1,127.7850,256.7470,0.000238
_5305_,VSS,Metal1,46.1850,181.1470,0.000345
_5304_,VSS,Metal1,130.1850,286.9870,0.000217
_5303_,VSS,Metal1,97.5450,294.5470,0.000064
_5302_,VSS,Metal1,50.0250,257.3320,0.001051
_5301_,VSS,Metal1,69.7050,287.5720,0.000605
_5300_,VSS,Metal1,41.8650,287.5720,0.000153
_5299_,VSS,Metal1,48.5850,219.5320,0.000128
_5298_,VSS,Metal1,30.8250,226.5070,0.001777
_5297_,VSS,Metal1,87.9450,241.6270,0.000218
_5296_,VSS,Metal1,126.3450,196.8520,0.000218
_5295_,VSS,Metal1,134.0250,181.7320,0.000503
_5294_,VSS,Metal1,134.5050,22.9720,0.000579
_5293_,VSS,Metal1,71.1450,22.3870,0.000284
_5292_,VSS,Metal1,31.7850,29.9470,0.000177
_5291_,VSS,Metal1,96.1050,22.3870,0.000239
_5290_,VSS,Metal1,121.5450,22.9720,0.000508
_5289_,VSS,Metal1,53.3850,22.3870,0.000282
_5288_,VSS,Metal1,124.4250,113.1070,0.000363
_5287_,VSS,Metal1,136.4250,83.4520,0.000816
_5286_,VSS,Metal1,73.0650,98.5720,0.000418
_5285_,VSS,Metal1,15.4650,82.8670,0.000710
_5284_,VSS,Metal1,52.4250,91.0120,0.000471
_5283_,VSS,Metal1,71.1450,121.2520,0.000353
_5282_,VSS,Metal1,16.9050,113.1070,0.000099
_5281_,VSS,Metal1,17.3850,151.4920,0.000060
_5280_,VSS,Metal1,109.5450,135.7870,0.000168
_5279_,VSS,Metal1,99.4650,166.0270,0.000145
_5278_,VSS,Metal1,133.0650,151.4920,0.000270
_5277_,VSS,Metal1,16.9050,264.3070,0.000373
_5276_,VSS,Metal1,118.1850,218.9470,0.000305
_5275_,VSS,Metal1,15.9450,309.6670,0.000173
_5274_,VSS,Metal1,130.1850,272.4520,0.000242
_5273_,VSS,Metal1,48.5850,181.7320,0.000345
_5272_,VSS,Metal1,140.7450,295.1320,0.000228
_5271_,VSS,Metal1,105.7050,302.1070,0.000077
_5270_,VSS,Metal1,64.9050,271.8670,0.000271
_5269_,VSS,Metal1,84.5850,302.6920,0.000154
_5268_,VSS,Metal1,42.3450,302.6920,0.000155
_5267_,VSS,Metal1,80.7450,226.5070,0.001918
_5266_,VSS,Metal1,16.9050,211.3870,0.000091
_5265_,VSS,Metal1,101.3850,219.5320,0.000082
_5264_,VSS,Metal1,107.6250,203.8270,0.000134
_5263_,VSS,Metal1,100.4250,181.7320,0.000100
_5262_,VSS,Metal1,160.4250,30.5320,0.000201
_5261_,VSS,Metal1,173.3850,30.5320,0.000116
_5260_,VSS,Metal1,36.1050,60.7720,0.000256
_5259_,VSS,Metal1,96.5850,30.5320,0.000107
_5258_,VSS,Metal1,172.9050,52.6270,0.000061
_5257_,VSS,Metal1,57.7050,67.7470,0.000207
_5256_,VSS,Metal1,142.6650,97.9870,0.000307
_5255_,VSS,Metal1,166.1850,60.7720,0.000042
_5254_,VSS,Metal1,63.9450,82.8670,0.000326
_5253_,VSS,Metal1,46.1850,75.8920,0.000373
_5252_,VSS,Metal1,51.4650,90.4270,0.000471
_5251_,VSS,Metal1,97.5450,128.2270,0.000103
_5250_,VSS,Metal1,48.1050,143.3470,0.000836
_5249_,VSS,Metal1,49.0650,151.4920,0.000272
_5248_,VSS,Metal1,160.9050,143.3470,0.000127
_5247_,VSS,Metal1,110.0250,150.9070,0.000130
_5246_,VSS,Metal1,162.3450,166.0270,0.000333
_5245_,VSS,Metal1,38.0250,234.6520,0.000471
_5244_,VSS,Metal1,153.2250,219.5320,0.000380
_5243_,VSS,Metal1,32.7450,272.4520,0.000177
_5242_,VSS,Metal1,148.9050,264.8920,0.000766
_5241_,VSS,Metal1,58.6650,196.8520,0.000229
_5240_,VSS,Metal1,145.5450,280.0120,0.000620
_5239_,VSS,Metal1,107.1450,271.8670,0.000124
_5238_,VSS,Metal1,83.1450,264.3070,0.000361
_5237_,VSS,Metal1,77.8650,279.4270,0.000425
_5236_,VSS,Metal1,56.7450,280.0120,0.000407
_5235_,VSS,Metal1,80.7450,211.9720,0.000686
_5234_,VSS,Metal1,21.7050,196.2670,0.000050
_5233_,VSS,Metal1,116.2650,234.6520,0.000190
_5232_,VSS,Metal1,159.4650,203.8270,0.000602
_5231_,VSS,Metal1,150.3450,181.7320,0.000521
_5230_,VSS,Metal1,308.7450,82.8670,0.001312
_5229_,VSS,Metal1,312.1050,67.7470,0.001145
_5228_,VSS,Metal1,273.2250,82.8670,0.000586
_5227_,VSS,Metal1,312.1050,75.8920,0.000865
_5226_,VSS,Metal1,138.3450,317.2270,0.000554
_5225_,VSS,Metal1,133.3350,317.8120,0.000554
_5224_,VSS,Metal1,312.1050,113.1070,0.001033
_5223_,VSS,Metal1,312.1050,128.8120,0.001225
_5222_,VSS,Metal1,312.1050,143.9320,0.000763
_5221_,VSS,Metal1,312.1050,158.4670,0.000462
_5220_,VSS,Metal1,312.1050,173.5870,0.005183
_5219_,VSS,Metal1,312.1050,188.7070,0.002262
_5218_,VSS,Metal1,312.1050,203.8270,0.000822
_5217_,VSS,Metal1,312.1050,218.9470,0.000798
_5216_,VSS,Metal1,308.2650,227.0920,0.001232
_5215_,VSS,Metal1,312.1050,241.6270,0.001621
_5214_,VSS,Metal1,312.1050,264.3070,0.001205
_5213_,VSS,Metal1,305.8650,271.8670,0.000519
_5212_,VSS,Metal1,312.1050,280.0120,0.002528
_5211_,VSS,Metal1,312.1050,302.1070,0.001066
_5210_,VSS,Metal1,312.1050,317.8120,0.000483
_5209_,VSS,Metal1,299.1450,317.8120,0.000461
_5208_,VSS,Metal1,282.8250,271.8670,0.000340
_5207_,VSS,Metal1,286.1850,317.2270,0.000395
_5206_,VSS,Metal1,274.1850,310.2520,0.000840
_5205_,VSS,Metal1,272.7450,295.1320,0.004038
_5204_,VSS,Metal1,267.9450,317.2270,0.000255
_5203_,VSS,Metal1,257.8650,317.8120,0.000236
_5202_,VSS,Metal1,236.2650,317.2270,0.000441
_5201_,VSS,Metal1,229.0650,280.0120,0.000543
_5200_,VSS,Metal1,212.7450,294.5470,0.000258
_5199_,VSS,Metal1,215.6250,317.8120,0.000513
_5198_,VSS,Metal1,195.4650,310.2520,0.000482
_5197_,VSS,Metal1,182.9850,317.8120,0.000188
_5196_,VSS,Metal1,169.5450,317.8120,0.000107
_5195_,VSS,Metal1,158.0250,295.1320,0.000158
_5194_,VSS,Metal1,146.9850,22.3870,0.000582
_5193_,VSS,Metal1,79.7850,22.9720,0.000266
_5192_,VSS,Metal1,15.9450,52.6270,0.000095
_5191_,VSS,Metal1,93.7050,22.9720,0.000239
_5190_,VSS,Metal1,113.8650,29.9470,0.000214
_5189_,VSS,Metal1,40.4250,22.9720,0.000181
_5188_,VSS,Metal1,122.0250,90.4270,0.000126
_5187_,VSS,Metal1,145.5450,82.8670,0.000808
_5186_,VSS,Metal1,69.7050,75.8920,0.000573
_5185_,VSS,Metal1,15.4650,90.4270,0.000129
_5184_,VSS,Metal1,36.5850,98.5720,0.000307
_5183_,VSS,Metal1,93.2250,135.7870,0.000628
_5182_,VSS,Metal1,15.9450,135.7870,0.000071
_5181_,VSS,Metal1,22.6650,174.1720,0.000046
_5180_,VSS,Metal1,115.7850,128.2270,0.000279
_5179_,VSS,Metal1,77.8650,166.0270,0.000220
_5178_,VSS,Metal1,141.7050,166.6120,0.000735
_5177_,VSS,Metal1,15.9450,249.1870,0.000212
_5176_,VSS,Metal1,135.9450,234.6520,0.000332
_5175_,VSS,Metal1,15.9500,317.2720,0.000085
_5174_,VSS,Metal1,107.6300,256.7920,0.000114
_5173_,VSS,Metal1,53.8700,166.0720,0.000317
_5172_,VSS,Metal1,110.5100,310.2070,0.000162
_5171_,VSS,Metal1,93.2300,309.7120,0.000220
_5170_,VSS,Metal1,75.7300,249.2320,0.000777
_5169_,VSS,Metal1,60.5900,317.2720,0.000375
_5168_,VSS,Metal1,37.5500,317.2720,0.000105
_5167_,VSS,Metal1,50.9900,204.3670,0.000302
_5166_,VSS,Metal1,9.2300,226.5520,0.000087
_5165_,VSS,Metal1,87.4700,257.2870,0.000126
_5164_,VSS,Metal1,119.1500,196.8070,0.000216
_5163_,VSS,Metal1,111.4700,181.1920,0.000204
_5162_,VSS,Metal1,153.7100,45.1120,0.000347
_5161_,VSS,Metal1,62.5100,45.1120,0.000413
_5160_,VSS,Metal1,10.1900,60.2320,0.000090
_5159_,VSS,Metal1,96.3700,68.2870,0.000177
_5158_,VSS,Metal1,108.1100,38.0470,0.000065
_5157_,VSS,Metal1,46.1900,60.7270,0.000331
_5156_,VSS,Metal1,102.3500,113.6470,0.000091
_5155_,VSS,Metal1,148.4300,60.7270,0.000236
_5154_,VSS,Metal1,78.3500,106.0870,0.000306
_5153_,VSS,Metal1,16.9100,90.9670,0.000129
_5152_,VSS,Metal1,42.3500,121.2070,0.000662
_5151_,VSS,Metal1,55.7900,143.3920,0.000781
_5150_,VSS,Metal1,26.9900,143.8870,0.000776
_5149_,VSS,Metal1,32.2700,173.6320,0.000046
_5148_,VSS,Metal1,132.1100,136.3270,0.000528
_5147_,VSS,Metal1,94.1900,143.8870,0.000071
_5146_,VSS,Metal1,140.7500,151.4470,0.000275
_5145_,VSS,Metal1,14.0300,242.1670,0.000063
_5144_,VSS,Metal1,123.9500,241.6720,0.000311
_5143_,VSS,Metal1,22.1900,302.6470,0.000056
_5142_,VSS,Metal1,141.7100,249.7270,0.003223
_5141_,VSS,Metal1,47.1500,166.0720,0.000328
_5140_,VSS,Metal1,111.4700,317.7670,0.000392
_5139_,VSS,Metal1,98.0300,324.8320,0.000021
_5138_,VSS,Metal1,60.1100,241.6720,0.000271
_5137_,VSS,Metal1,78.3500,324.8320,0.000027
_5136_,VSS,Metal1,55.3100,317.7670,0.000250
_5135_,VSS,Metal1,63.7300,203.8720,0.000353
_5134_,VSS,Metal1,29.8700,189.2470,0.000186
_5133_,VSS,Metal1,93.2300,249.7270,0.000645
_5132_,VSS,Metal1,133.0700,203.8720,0.000286
_5131_,VSS,Metal1,111.4700,188.7520,0.000222
_5130_,VSS,Metal1,142.1900,53.1670,0.000400
_5129_,VSS,Metal1,70.1900,53.1670,0.000271
_5128_,VSS,Metal1,8.7500,45.6070,0.000100
_5127_,VSS,Metal1,98.5100,68.2870,0.000177
_5126_,VSS,Metal1,124.4300,60.2320,0.000302
_5125_,VSS,Metal1,37.5500,45.6070,0.000232
_5124_,VSS,Metal1,97.5500,105.5920,0.000147
_5123_,VSS,Metal1,111.9500,75.3520,0.000223
_5122_,VSS,Metal1,77.8700,75.8470,0.000187
_5121_,VSS,Metal1,12.8500,60.7270,0.000090
_5120_,VSS,Metal1,26.9900,105.5920,0.000155
_5119_,VSS,Metal1,61.0700,143.3920,0.000773
_5118_,VSS,Metal1,11.1500,128.2720,0.000045
_5117_,VSS,Metal1,12.8500,181.6870,0.000156
_5116_,VSS,Metal1,118.1900,143.8870,0.000227
_5115_,VSS,Metal1,64.4300,150.9520,0.000264
_5114_,VSS,Metal1,110.0300,166.5670,0.000587
_5113_,VSS,Metal1,9.7100,234.1120,0.000162
_5112_,VSS,Metal1,113.8700,226.5520,0.000558
_5111_,VSS,Metal1,12.8500,302.1520,0.000064
_5110_,VSS,Metal1,110.5100,257.2870,0.000181
_5109_,VSS,Metal1,71.1500,174.1270,0.000428
_5108_,VSS,Metal1,110.0300,294.5920,0.000096
_5107_,VSS,Metal1,84.8500,272.4070,0.000257
_5106_,VSS,Metal1,49.8100,241.6720,0.000276
_5105_,VSS,Metal1,62.9900,295.0870,0.000188
_5104_,VSS,Metal1,50.5100,302.6470,0.000206
_5103_,VSS,Metal1,49.8100,234.1120,0.000526
_5102_,VSS,Metal1,12.8500,196.8070,0.000054
_5101_,VSS,Metal1,78.8300,234.6070,0.000817
_5100_,VSS,Metal1,78.8300,203.8720,0.000329
_5099_,VSS,Metal1,77.3900,189.2470,0.000511
_5098_,VSS,Metal1,126.8300,30.4870,0.000458
_5097_,VSS,Metal1,67.3100,60.7270,0.000440
_5096_,VSS,Metal1,9.7100,37.5520,0.000049
_5095_,VSS,Metal1,85.3300,52.6720,0.000288
_5094_,VSS,Metal1,111.4700,60.2320,0.000168
_5093_,VSS,Metal1,35.1500,37.5520,0.000042
_5092_,VSS,Metal1,123.9500,105.5920,0.000327
_5091_,VSS,Metal1,113.3900,75.3520,0.000223
_5090_,VSS,Metal1,59.8900,90.9670,0.000481
_5089_,VSS,Metal1,8.2700,98.5270,0.000101
_5088_,VSS,Metal1,38.9900,121.2070,0.000662
_5087_,VSS,Metal1,77.3900,113.6470,0.000796
_5086_,VSS,Metal1,12.1100,121.2070,0.000153
_5085_,VSS,Metal1,10.1900,158.5120,0.000143
_5084_,VSS,Metal1,126.6100,121.2070,0.000178
_5083_,VSS,Metal1,76.4300,166.5670,0.000220
_5082_,VSS,Metal1,111.4700,166.5670,0.000587
_5081_,VSS,Metal1,12.5900,264.8470,0.000373
_5080_,VSS,Metal1,129.2300,227.0470,0.000951
_5079_,VSS,Metal1,12.8500,287.5270,0.000094
_5078_,VSS,Metal1,119.1500,279.4720,0.000389
_5077_,VSS,Metal1,71.1500,188.7520,0.000564
_5076_,VSS,Metal1,124.4300,302.6470,0.000614
_5075_,VSS,Metal1,95.6300,310.2070,0.000114
_5074_,VSS,Metal1,41.8700,264.8470,0.000298
_5073_,VSS,Metal1,75.4700,324.8320,0.000029
_5072_,VSS,Metal1,38.9900,317.2720,0.000188
_5071_,VSS,Metal1,62.9900,234.6070,0.000868
_5070_,VSS,Metal1,10.1900,211.9270,0.000094
_5069_,VSS,Metal1,91.0900,219.4870,0.000120
_5068_,VSS,Metal1,91.3100,204.3670,0.000325
_5067_,VSS,Metal1,94.1900,174.1270,0.000417
_5066_,VSS,Metal1,147.9500,30.4870,0.000400
_5065_,VSS,Metal1,64.6900,29.9920,0.000350
_5064_,VSS,Metal1,19.7900,22.9270,0.000139
_5063_,VSS,Metal1,83.6300,60.7270,0.000377
_5062_,VSS,Metal1,104.7500,22.4320,0.000314
_5061_,VSS,Metal1,54.1300,37.5520,0.000280
_5060_,VSS,Metal1,100.4300,90.9670,0.000052
_5059_,VSS,Metal1,129.2300,68.2870,0.000221
_5058_,VSS,Metal1,87.7300,98.0320,0.000355
_5057_,VSS,Metal1,16.9100,68.2870,0.000061
_5056_,VSS,Metal1,59.4100,106.0870,0.000279
_5055_,VSS,Metal1,55.3100,128.2720,0.000433
_5054_,VSS,Metal1,13.5500,143.3920,0.000036
_5053_,VSS,Metal1,9.0100,166.5670,0.000057
_5052_,VSS,Metal1,129.7100,128.7670,0.000402
_5051_,VSS,Metal1,78.8300,143.8870,0.000639
_5050_,VSS,Metal1,112.4300,158.5120,0.000090
_5049_,VSS,Metal1,26.5100,264.3520,0.000128
_5048_,VSS,Metal1,145.0700,241.6720,0.000389
_5047_,VSS,Metal1,9.7100,272.4070,0.000104
_5046_,VSS,Metal1,122.9900,249.2320,0.002750
_5045_,VSS,Metal1,38.9900,181.1920,0.000263
_5044_,VSS,Metal1,124.9100,279.9670,0.000464
_5043_,VSS,Metal1,90.6100,294.5920,0.000127
_5042_,VSS,Metal1,42.8300,257.2870,0.001027
_5041_,VSS,Metal1,62.5100,287.5270,0.000589
_5040_,VSS,Metal1,34.6700,287.5270,0.000147
_5039_,VSS,Metal1,41.3900,219.4870,0.000091
_5038_,VSS,Metal1,23.6300,226.5520,0.000057
_5037_,VSS,Metal1,80.7500,241.6720,0.000240
_5036_,VSS,Metal1,119.1500,204.3670,0.000163
_5035_,VSS,Metal1,128.0500,181.1920,0.000479
_5034_,VSS,Metal1,126.8300,22.4320,0.000508
_5033_,VSS,Metal1,65.8700,29.9920,0.000349
_5032_,VSS,Metal1,27.4700,22.4320,0.000125
_5031_,VSS,Metal1,90.8300,15.3670,0.000059
_5030_,VSS,Metal1,124.9100,22.4320,0.000508
_5029_,VSS,Metal1,46.1900,22.4320,0.000181
_5028_,VSS,Metal1,120.1100,120.7120,0.000165
_5027_,VSS,Metal1,129.2300,83.4070,0.000836
_5026_,VSS,Metal1,65.8700,98.5270,0.000404
_5025_,VSS,Metal1,8.2700,82.9120,0.000710
_5024_,VSS,Metal1,48.1100,83.4070,0.000228
_5023_,VSS,Metal1,63.9500,121.2070,0.000379
_5022_,VSS,Metal1,8.2700,113.6470,0.000118
_5021_,VSS,Metal1,10.1900,151.4470,0.000061
_5020_,VSS,Metal1,102.3500,135.8320,0.000115
_5019_,VSS,Metal1,94.6700,173.6320,0.000414
_5018_,VSS,Metal1,127.5700,158.5120,0.000187
_5017_,VSS,Metal1,9.7100,264.3520,0.000375
_5016_,VSS,Metal1,110.9900,218.9920,0.000171
_5015_,VSS,Metal1,9.0100,309.7120,0.000173
_5014_,VSS,Metal1,120.8500,279.4720,0.000389
_5013_,VSS,Metal1,41.3900,181.6870,0.000345
_5012_,VSS,Metal1,136.4300,302.1520,0.000696
_5011_,VSS,Metal1,98.5100,302.1520,0.000136
_5010_,VSS,Metal1,57.7100,271.9120,0.000177
_5009_,VSS,Metal1,77.3900,302.6470,0.000193
_5008_,VSS,Metal1,37.5500,302.1520,0.000155
_5007_,VSS,Metal1,76.4300,234.1120,0.000827
_5006_,VSS,Metal1,8.0500,211.4320,0.000094
_5005_,VSS,Metal1,92.2700,219.4870,0.000107
_5004_,VSS,Metal1,99.4700,196.8070,0.000025
_5003_,VSS,Metal1,90.8300,181.1920,0.000190
_5002_,VSS,Metal1,157.5500,37.5520,0.000143
_5001_,VSS,Metal1,168.5900,29.9920,0.000116
_5000_,VSS,Metal1,28.9100,60.7270,0.000187
_4999_,VSS,Metal1,89.3900,30.4870,0.000143
_4998_,VSS,Metal1,168.5900,45.6070,0.000184
_4997_,VSS,Metal1,50.5100,67.7920,0.000205
_4996_,VSS,Metal1,140.7500,90.9670,0.000153
_4995_,VSS,Metal1,159.2500,60.7270,0.000065
_4994_,VSS,Metal1,59.1500,75.8470,0.000539
_4993_,VSS,Metal1,42.6100,75.3520,0.000373
_4992_,VSS,Metal1,44.7500,98.0320,0.000343
_4991_,VSS,Metal1,93.2300,121.2070,0.000052
_4990_,VSS,Metal1,40.9100,143.3920,0.000835
_4989_,VSS,Metal1,44.2700,150.9520,0.000272
_4988_,VSS,Metal1,153.7100,143.3920,0.000337
_4987_,VSS,Metal1,106.4500,151.4470,0.000130
_4986_,VSS,Metal1,158.0300,159.0070,0.000148
_4985_,VSS,Metal1,31.3100,234.1120,0.000338
_4984_,VSS,Metal1,147.4700,226.5520,0.001273
_4983_,VSS,Metal1,25.5500,272.4070,0.000046
_4982_,VSS,Metal1,144.5900,264.3520,0.000766
_4981_,VSS,Metal1,51.4700,196.8070,0.000219
_4980_,VSS,Metal1,141.2300,279.4720,0.000620
_4979_,VSS,Metal1,99.9500,271.9120,0.000073
_4978_,VSS,Metal1,79.3100,257.2870,0.000126
_4977_,VSS,Metal1,70.6700,279.4720,0.000423
_4976_,VSS,Metal1,49.0700,279.4720,0.000317
_4975_,VSS,Metal1,75.9500,211.4320,0.000686
_4974_,VSS,Metal1,15.9500,196.8070,0.000052
_4973_,VSS,Metal1,112.6900,234.1120,0.000190
_4972_,VSS,Metal1,152.2700,203.8720,0.000600
_4971_,VSS,Metal1,145.0700,188.7520,0.000380
_4970_,VSS,Metal1,304.4300,83.4070,0.001312
_4969_,VSS,Metal1,308.7500,60.7270,0.000299
_4968_,VSS,Metal1,268.9100,83.4070,0.000586
_4967_,VSS,Metal1,307.7900,75.3520,0.000865
_4966_,VSS,Metal1,134.7700,310.2070,0.000195
_4965_,VSS,Metal1,125.8700,317.7670,0.000467
_4964_,VSS,Metal1,305.1700,113.1520,0.001009
_4963_,VSS,Metal1,306.8300,128.2720,0.001225
_4962_,VSS,Metal1,307.3100,143.3920,0.000763
_4961_,VSS,Metal1,306.3500,159.0070,0.000448
_4960_,VSS,Metal1,306.8300,166.0720,0.002136
_4959_,VSS,Metal1,307.3100,189.2470,0.002262
_4958_,VSS,Metal1,304.9100,203.8720,0.000810
_4957_,VSS,Metal1,307.3100,211.9270,0.001035
_4956_,VSS,Metal1,302.9900,226.5520,0.001232
_4955_,VSS,Metal1,304.9100,241.6720,0.000821
_4954_,VSS,Metal1,307.7900,264.8470,0.001205
_4953_,VSS,Metal1,298.6700,271.9120,0.000476
_4952_,VSS,Metal1,307.3100,272.4070,0.000519
_4951_,VSS,Metal1,304.9100,302.1520,0.001040
_4950_,VSS,Metal1,309.2300,317.2720,0.000483
_4949_,VSS,Metal1,291.9500,317.7670,0.000395
_4948_,VSS,Metal1,275.6300,271.9120,0.000248
_4947_,VSS,Metal1,278.9900,317.2720,0.000298
_4946_,VSS,Metal1,272.0500,317.7670,0.000261
_4945_,VSS,Metal1,265.5500,295.0870,0.002108
_4944_,VSS,Metal1,264.3700,310.2070,0.000462
_4943_,VSS,Metal1,250.9300,317.7670,0.000152
_4942_,VSS,Metal1,229.0700,317.2720,0.000467
_4941_,VSS,Metal1,224.7500,287.0320,0.000141
_4940_,VSS,Metal1,205.0700,287.5270,0.000186
_4939_,VSS,Metal1,209.8700,317.2720,0.000513
_4938_,VSS,Metal1,192.3700,309.7120,0.000482
_4937_,VSS,Metal1,173.8700,310.2070,0.000085
_4936_,VSS,Metal1,169.3300,317.2720,0.000107
_4935_,VSS,Metal1,148.4300,295.0870,0.000208
_4934_,VSS,Metal1,143.4100,30.4870,0.000459
_4933_,VSS,Metal1,72.5900,29.9920,0.000335
_4932_,VSS,Metal1,9.0100,53.1670,0.000137
_4931_,VSS,Metal1,88.4300,29.9920,0.000177
_4930_,VSS,Metal1,103.3100,22.4320,0.000241
_4929_,VSS,Metal1,35.1500,22.4320,0.000181
_4928_,VSS,Metal1,114.8300,90.4720,0.000126
_4927_,VSS,Metal1,142.1900,75.8470,0.000262
_4926_,VSS,Metal1,62.5100,75.8470,0.000556
_4925_,VSS,Metal1,10.6700,90.9670,0.000129
_4924_,VSS,Metal1,31.7900,98.0320,0.000307
_4923_,VSS,Metal1,84.8500,136.3270,0.000649
_4922_,VSS,Metal1,12.3700,143.3920,0.000036
_4921_,VSS,Metal1,17.3900,181.6870,0.000156
_4920_,VSS,Metal1,108.5900,128.2720,0.000164
_4919_,VSS,Metal1,70.6700,166.0720,0.000230
_4918_,VSS,Metal1,137.3900,173.6320,0.000073
_4917_,VSS,Metal1,10.6700,242.1670,0.000082
_4916_,VSS,Metal1,306.4930,113.7100,0.001016
_4915_,VSS,Metal1,305.4290,121.2310,0.001514
_4914_,VSS,Metal1,306.7400,120.6700,0.001514
_4913_,VSS,Metal1,309.9300,121.2310,0.001516
_4912_,VSS,Metal1,303.8750,128.3650,0.001172
_4911_,VSS,Metal1,311.4390,120.6260,0.001517
_4910_,VSS,Metal1,299.0750,128.6750,0.001084
_4909_,VSS,Metal1,303.9210,135.3950,0.001233
_4908_,VSS,Metal1,298.0450,135.9250,0.001204
_4907_,VSS,Metal1,295.9060,151.5100,0.002876
_4906_,VSS,Metal1,304.5730,151.5100,0.002941
_4905_,VSS,Metal1,293.8130,151.5300,0.002641
_4904_,VSS,Metal1,300.6290,135.8080,0.001213
_4903_,VSS,Metal1,301.4910,128.3400,0.001155
_4902_,VSS,Metal1,309.5470,128.3400,0.001226
_4901_,VSS,Metal1,316.1650,128.2670,0.001225
_4900_,VSS,Metal1,312.7060,121.2700,0.001517
_4899_,VSS,Metal1,304.5460,143.9500,0.000733
_4898_,VSS,Metal1,301.5200,151.5330,0.002937
_4897_,VSS,Metal1,298.1150,151.3550,0.002900
_4896_,VSS,Metal1,300.3300,150.9280,0.002937
_4895_,VSS,Metal1,302.3800,143.9300,0.000733
_4894_,VSS,Metal1,310.4100,143.3680,0.000765
_4893_,VSS,Metal1,302.4350,158.9150,0.000398
_4892_,VSS,Metal1,304.1650,158.5070,0.000432
_4891_,VSS,Metal1,301.9720,158.5800,0.000398
_4890_,VSS,Metal1,300.4270,158.9400,0.000367
_4889_,VSS,Metal1,298.7090,158.4880,0.000363
